station,date,depth_m,layer,site_type,parameter,value,flag,gen_flag,org_sampid,org_id
230,2018-09-17,17,,lake,waterTemperature_degC,9.3,,,NA,19672
230,2018-09-17,16,,lake,waterTemperature_degC,9.7,,,NA,19671
230,2018-09-17,15,,lake,waterTemperature_degC,10.1,,,NA,19670
230,2018-09-17,14,,lake,waterTemperature_degC,10.7,,,NA,19669
230,2018-09-17,13,,lake,waterTemperature_degC,11.8,,,NA,19668
230,2018-09-17,12,,lake,waterTemperature_degC,13.4,,,NA,19667
230,2018-09-17,11,,lake,waterTemperature_degC,15.1,,,NA,19666
230,2018-09-17,10,,lake,waterTemperature_degC,18.6,,,NA,19665
230,2018-09-17,9,,lake,waterTemperature_degC,20.8,,,NA,19664
230,2018-09-17,8,,lake,waterTemperature_degC,21.1,,,NA,19663
230,2018-09-17,7,,lake,waterTemperature_degC,21.4,,,NA,19662
230,2018-09-17,6,,lake,waterTemperature_degC,21.6,,,NA,19661
230,2018-09-17,5,,lake,waterTemperature_degC,21.8,,,NA,19660
230,2018-09-17,4,,lake,waterTemperature_degC,22.2,,,NA,19659
230,2018-09-17,3,,lake,waterTemperature_degC,22.5,,,NA,19658
230,2018-09-17,2,,lake,waterTemperature_degC,22.7,,,NA,19657
230,2018-09-17,1,,lake,waterTemperature_degC,22.8,,,NA,19656
230,2018-09-17,0.5,,lake,waterTemperature_degC,22.8,,,NA,19655
220,2018-09-17,23,,lake,waterTemperature_degC,6.6,,,NA,19654
220,2018-09-17,22,,lake,waterTemperature_degC,6.7,,,NA,19653
220,2018-09-17,21,,lake,waterTemperature_degC,6.9,,,NA,19652
220,2018-09-17,20,,lake,waterTemperature_degC,7.1,,,NA,19651
220,2018-09-17,19,,lake,waterTemperature_degC,7.3,,,NA,19650
220,2018-09-17,18,,lake,waterTemperature_degC,7.7,,,NA,19649
220,2018-09-17,17,,lake,waterTemperature_degC,8.3,,,NA,19648
220,2018-09-17,16,,lake,waterTemperature_degC,8.9,,,NA,19647
220,2018-09-17,15,,lake,waterTemperature_degC,9.8,,,NA,19646
220,2018-09-17,14,,lake,waterTemperature_degC,10.8,,,NA,19645
220,2018-09-17,13,,lake,waterTemperature_degC,12.2,,,NA,19644
220,2018-09-17,12,,lake,waterTemperature_degC,14,,,NA,19643
220,2018-09-17,11,,lake,waterTemperature_degC,15.2,,,NA,19642
220,2018-09-17,10,,lake,waterTemperature_degC,18.2,,,NA,19641
220,2018-09-17,9,,lake,waterTemperature_degC,20.4,,,NA,19640
220,2018-09-17,8,,lake,waterTemperature_degC,21,,,NA,19639
220,2018-09-17,7,,lake,waterTemperature_degC,21.4,,,NA,19638
220,2018-09-17,6,,lake,waterTemperature_degC,21.6,,,NA,19637
220,2018-09-17,5,,lake,waterTemperature_degC,21.9,,,NA,19636
220,2018-09-17,1,,lake,waterTemperature_degC,22.9,,,NA,19635
220,2018-09-17,4,,lake,waterTemperature_degC,22.3,,,NA,19634
220,2018-09-17,3,,lake,waterTemperature_degC,22.8,,,NA,19633
220,2018-09-17,2,,lake,waterTemperature_degC,22.9,,,NA,19632
220,2018-09-17,0.5,,lake,waterTemperature_degC,23.4,,,NA,19631
210,2018-09-17,27,,lake,waterTemperature_degC,7.3,,,NA,19630
210,2018-09-17,26,,lake,waterTemperature_degC,7.3,,,NA,19629
210,2018-09-17,25,,lake,waterTemperature_degC,7.4,,,NA,19628
210,2018-09-17,24,,lake,waterTemperature_degC,7.5,,,NA,19627
210,2018-09-17,23,,lake,waterTemperature_degC,7.6,,,NA,19626
210,2018-09-17,22,,lake,waterTemperature_degC,7.7,,,NA,19625
210,2018-09-17,21,,lake,waterTemperature_degC,7.8,,,NA,19624
210,2018-09-17,20,,lake,waterTemperature_degC,7.9,,,NA,19623
210,2018-09-17,19,,lake,waterTemperature_degC,8,,,NA,19622
210,2018-09-17,18,,lake,waterTemperature_degC,8.2,,,NA,19621
210,2018-09-17,17,,lake,waterTemperature_degC,8.5,,,NA,19620
210,2018-09-17,16,,lake,waterTemperature_degC,8.7,,,NA,19619
210,2018-09-17,15,,lake,waterTemperature_degC,9.2,,,NA,19618
210,2018-09-17,14,,lake,waterTemperature_degC,9.7,,,NA,19617
210,2018-09-17,13,,lake,waterTemperature_degC,10.6,,,NA,19616
210,2018-09-17,12,,lake,waterTemperature_degC,11.6,,,NA,19615
210,2018-09-17,11,,lake,waterTemperature_degC,13,,,NA,19614
210,2018-09-17,10,,lake,waterTemperature_degC,15.7,,,NA,19613
210,2018-09-17,9,,lake,waterTemperature_degC,19.9,,,NA,19509
210,2018-09-17,8,,lake,waterTemperature_degC,21.3,,,NA,19508
210,2018-09-17,7,,lake,waterTemperature_degC,21.4,,,NA,19507
210,2018-09-17,6,,lake,waterTemperature_degC,21.5,,,NA,19506
210,2018-09-17,5,,lake,waterTemperature_degC,21.6,,,NA,19505
210,2018-09-17,4,,lake,waterTemperature_degC,22,,,NA,19504
210,2018-09-17,3,,lake,waterTemperature_degC,22.3,,,NA,19503
210,2018-09-17,2,,lake,waterTemperature_degC,22.7,,,NA,19502
210,2018-09-17,1,,lake,waterTemperature_degC,22.7,,,NA,19501
210,2018-09-17,0.5,,lake,waterTemperature_degC,22.7,,,NA,19500
200,2018-09-17,16,,lake,waterTemperature_degC,9.4,,,NA,19499
200,2018-09-17,15,,lake,waterTemperature_degC,9.4,,,NA,19498
200,2018-09-17,14,,lake,waterTemperature_degC,9.9,,,NA,19497
200,2018-09-17,13,,lake,waterTemperature_degC,10.6,,,NA,19496
200,2018-09-17,12,,lake,waterTemperature_degC,11.7,,,NA,19495
200,2018-09-17,11,,lake,waterTemperature_degC,12.9,,,NA,19494
200,2018-09-17,10,,lake,waterTemperature_degC,13.6,,,NA,19493
200,2018-09-17,9,,lake,waterTemperature_degC,20.8,,,NA,19492
200,2018-09-17,8,,lake,waterTemperature_degC,21.3,,,NA,19491
200,2018-09-17,7,,lake,waterTemperature_degC,21.4,,,NA,19490
200,2018-09-17,6,,lake,waterTemperature_degC,21.5,,,NA,19489
200,2018-09-17,5,,lake,waterTemperature_degC,21.7,,,NA,19488
200,2018-09-17,4,,lake,waterTemperature_degC,22,,,NA,19487
200,2018-09-17,3,,lake,waterTemperature_degC,22.1,,,NA,19486
200,2018-09-17,2,,lake,waterTemperature_degC,22.1,,,NA,19485
200,2018-09-17,1,,lake,waterTemperature_degC,22.2,,,NA,19484
200,2018-09-17,0.5,,lake,waterTemperature_degC,22.1,,,NA,19483
230,2018-08-13,14,,lake,waterTemperature_degC,10.4,,,NA,19612
230,2018-08-13,13,,lake,waterTemperature_degC,11.2,,,NA,19611
230,2018-08-13,12,,lake,waterTemperature_degC,12.2,,,NA,19610
230,2018-08-13,11,,lake,waterTemperature_degC,13.3,,,NA,19609
230,2018-08-13,10,,lake,waterTemperature_degC,15,,,NA,19608
230,2018-08-13,9,,lake,waterTemperature_degC,17.9,,,NA,19607
230,2018-08-13,8,,lake,waterTemperature_degC,21.6,,,NA,19606
230,2018-08-13,7,,lake,waterTemperature_degC,23.8,,,NA,19605
230,2018-08-13,6,,lake,waterTemperature_degC,23.9,,,NA,19604
230,2018-08-13,5,,lake,waterTemperature_degC,24.2,,,NA,19603
230,2018-08-13,4,,lake,waterTemperature_degC,24.1,,,NA,19602
230,2018-08-13,3,,lake,waterTemperature_degC,24.1,,,NA,19601
230,2018-08-13,2,,lake,waterTemperature_degC,24,,,NA,19600
230,2018-08-13,1,,lake,waterTemperature_degC,23.9,,,NA,19599
230,2018-08-13,0.5,,lake,waterTemperature_degC,23.7,,,NA,19598
220,2018-08-13,25,,lake,waterTemperature_degC,6.4,,,NA,19597
220,2018-08-13,24,,lake,waterTemperature_degC,6.5,,,NA,19596
220,2018-08-13,23,,lake,waterTemperature_degC,6.6,,,NA,19595
220,2018-08-13,22,,lake,waterTemperature_degC,6.7,,,NA,19594
220,2018-08-13,21,,lake,waterTemperature_degC,6.9,,,NA,19593
220,2018-08-13,20,,lake,waterTemperature_degC,7,,,NA,19592
220,2018-08-13,19,,lake,waterTemperature_degC,7.2,,,NA,19591
220,2018-08-13,18,,lake,waterTemperature_degC,7.5,,,NA,19590
220,2018-08-13,17,,lake,waterTemperature_degC,7.9,,,NA,19589
220,2018-08-13,16,,lake,waterTemperature_degC,8.7,,,NA,19588
220,2018-08-13,15,,lake,waterTemperature_degC,9.6,,,NA,19587
220,2018-08-13,14,,lake,waterTemperature_degC,11,,,NA,19586
220,2018-08-13,13,,lake,waterTemperature_degC,12,,,NA,19585
220,2018-08-13,12,,lake,waterTemperature_degC,12.9,,,NA,19584
220,2018-08-13,11,,lake,waterTemperature_degC,14,,,NA,19583
220,2018-08-13,10,,lake,waterTemperature_degC,15.5,,,NA,19582
220,2018-08-13,9,,lake,waterTemperature_degC,17.3,,,NA,19581
220,2018-08-13,8,,lake,waterTemperature_degC,20.7,,,NA,19580
220,2018-08-13,7,,lake,waterTemperature_degC,23.9,,,NA,19579
220,2018-08-13,6,,lake,waterTemperature_degC,24.3,,,NA,19578
220,2018-08-13,5,,lake,waterTemperature_degC,24.3,,,NA,19577
220,2018-08-13,4,,lake,waterTemperature_degC,24.3,,,NA,19576
220,2018-08-13,3,,lake,waterTemperature_degC,24.3,,,NA,19575
220,2018-08-13,2,,lake,waterTemperature_degC,24.2,,,NA,19574
220,2018-08-13,1,,lake,waterTemperature_degC,24.1,,,NA,19573
220,2018-08-13,0.5,,lake,waterTemperature_degC,23.8,,,NA,19572
200,2018-08-13,21,,lake,waterTemperature_degC,8.3,,,NA,19571
200,2018-08-13,20,,lake,waterTemperature_degC,8.4,,,NA,19570
200,2018-08-13,19,,lake,waterTemperature_degC,8.4,,,NA,19569
200,2018-08-13,18,,lake,waterTemperature_degC,8.5,,,NA,19568
200,2018-08-13,17,,lake,waterTemperature_degC,8.6,,,NA,19567
200,2018-08-13,16,,lake,waterTemperature_degC,8.8,,,NA,19566
200,2018-08-13,15,,lake,waterTemperature_degC,9,,,NA,19565
200,2018-08-13,14,,lake,waterTemperature_degC,9.5,,,NA,19564
200,2018-08-13,13,,lake,waterTemperature_degC,10,,,NA,19563
200,2018-08-13,12,,lake,waterTemperature_degC,10.8,,,NA,19562
200,2018-08-13,11,,lake,waterTemperature_degC,12.3,,,NA,19561
200,2018-08-13,10,,lake,waterTemperature_degC,14.1,,,NA,19560
200,2018-08-13,9,,lake,waterTemperature_degC,17.3,,,NA,19559
200,2018-08-13,8,,lake,waterTemperature_degC,21,,,NA,19558
200,2018-08-13,7,,lake,waterTemperature_degC,23.2,,,NA,19557
200,2018-08-13,6,,lake,waterTemperature_degC,24.3,,,NA,19556
200,2018-08-13,5,,lake,waterTemperature_degC,24.3,,,NA,19555
200,2018-08-13,4,,lake,waterTemperature_degC,24.2,,,NA,19554
200,2018-08-13,3,,lake,waterTemperature_degC,24.2,,,NA,19553
200,2018-08-13,2,,lake,waterTemperature_degC,24.1,,,NA,19552
200,2018-08-13,1,,lake,waterTemperature_degC,24.1,,,NA,19551
200,2018-08-13,0.5,,lake,waterTemperature_degC,24,,,NA,19550
210,2018-08-13,30,,lake,waterTemperature_degC,7.1,,,NA,19482
210,2018-08-13,29,,lake,waterTemperature_degC,7.2,,,NA,19481
210,2018-08-13,28,,lake,waterTemperature_degC,7.2,,,NA,19480
210,2018-08-13,27,,lake,waterTemperature_degC,7.2,,,NA,19479
210,2018-08-13,26,,lake,waterTemperature_degC,7.3,,,NA,19478
210,2018-08-13,25,,lake,waterTemperature_degC,7.3,,,NA,19477
210,2018-08-13,24,,lake,waterTemperature_degC,7.4,,,NA,19476
210,2018-08-13,23,,lake,waterTemperature_degC,7.4,,,NA,19475
210,2018-08-13,22,,lake,waterTemperature_degC,7.5,,,NA,19474
210,2018-08-13,21,,lake,waterTemperature_degC,7.6,,,NA,19473
210,2018-08-13,20,,lake,waterTemperature_degC,7.8,,,NA,19472
210,2018-08-13,19,,lake,waterTemperature_degC,7.9,,,NA,19471
210,2018-08-13,18,,lake,waterTemperature_degC,8.2,,,NA,19470
210,2018-08-13,17,,lake,waterTemperature_degC,8.2,,,NA,19469
210,2018-08-13,16,,lake,waterTemperature_degC,8.5,,,NA,19468
210,2018-08-13,15,,lake,waterTemperature_degC,9,,,NA,19467
210,2018-08-13,14,,lake,waterTemperature_degC,9.5,,,NA,19466
210,2018-08-13,13,,lake,waterTemperature_degC,10,,,NA,19465
210,2018-08-13,12,,lake,waterTemperature_degC,10.9,,,NA,19464
210,2018-08-13,11,,lake,waterTemperature_degC,12.6,,,NA,19463
210,2018-08-13,10,,lake,waterTemperature_degC,14.4,,,NA,19462
210,2018-08-13,9,,lake,waterTemperature_degC,16.6,,,NA,19461
210,2018-08-13,8,,lake,waterTemperature_degC,20.4,,,NA,19460
210,2018-08-13,7,,lake,waterTemperature_degC,24.2,,,NA,19459
210,2018-08-13,6,,lake,waterTemperature_degC,24.1,,,NA,19458
210,2018-08-13,5,,lake,waterTemperature_degC,24.1,,,NA,19457
210,2018-08-13,4,,lake,waterTemperature_degC,24.1,,,NA,19456
210,2018-08-13,3,,lake,waterTemperature_degC,24,,,NA,19455
210,2018-08-13,2,,lake,waterTemperature_degC,24,,,NA,19454
210,2018-08-13,1,,lake,waterTemperature_degC,23.8,,,NA,19453
210,2018-08-13,0.5,,lake,waterTemperature_degC,23.7,,,NA,19452
230,2018-08-13,23,,lake,waterTemperature_degC,8.8,,,NA,19451
230,2018-08-13,22,,lake,waterTemperature_degC,8.8,,,NA,19450
230,2018-08-13,21,,lake,waterTemperature_degC,8.8,,,NA,19449
230,2018-08-13,20,,lake,waterTemperature_degC,8.9,,,NA,19448
230,2018-08-13,19,,lake,waterTemperature_degC,9,,,NA,19447
230,2018-08-13,18,,lake,waterTemperature_degC,9,,,NA,19446
230,2018-08-13,17,,lake,waterTemperature_degC,9.2,,,NA,19445
230,2018-08-13,16,,lake,waterTemperature_degC,9.4,,,NA,19444
230,2018-08-13,15,,lake,waterTemperature_degC,9.9,,,NA,19443
230,2018-07-24,17,,lake,waterTemperature_degC,9.4,,,NA,19549
230,2018-07-24,16,,lake,waterTemperature_degC,9.5,,,NA,19548
230,2018-07-24,15,,lake,waterTemperature_degC,9.7,,,NA,19547
230,2018-07-24,14,,lake,waterTemperature_degC,10.4,,,NA,19546
230,2018-07-24,13,,lake,waterTemperature_degC,11.1,,,NA,19545
230,2018-07-24,12,,lake,waterTemperature_degC,12.3,,,NA,19544
230,2018-07-24,11,,lake,waterTemperature_degC,13.2,,,NA,19543
230,2018-07-24,10,,lake,waterTemperature_degC,14.2,,,NA,19542
230,2018-07-24,9,,lake,waterTemperature_degC,15.7,,,NA,19541
230,2018-07-24,8,,lake,waterTemperature_degC,17.3,,,NA,19540
230,2018-07-24,7,,lake,waterTemperature_degC,20,,,NA,19539
230,2018-07-24,6,,lake,waterTemperature_degC,22.5,,,NA,19538
230,2018-07-24,5,,lake,waterTemperature_degC,22.9,,,NA,19537
230,2018-07-24,4,,lake,waterTemperature_degC,23.1,,,NA,19536
230,2018-07-24,3,,lake,waterTemperature_degC,23.1,,,NA,19535
230,2018-07-24,2,,lake,waterTemperature_degC,23.3,,,NA,19534
230,2018-07-24,1,,lake,waterTemperature_degC,23.5,,,NA,19533
230,2018-07-24,0.5,,lake,waterTemperature_degC,23.8,,,NA,19532
220,2018-07-24,25,,lake,waterTemperature_degC,6.4,,,NA,19531
220,2018-07-24,24,,lake,waterTemperature_degC,6.5,,,NA,19530
220,2018-07-24,23,,lake,waterTemperature_degC,6.5,,,NA,19529
220,2018-07-24,22,,lake,waterTemperature_degC,6.7,,,NA,19528
220,2018-07-24,21,,lake,waterTemperature_degC,6.8,,,NA,19527
220,2018-07-24,20,,lake,waterTemperature_degC,7,,,NA,19526
220,2018-07-24,19,,lake,waterTemperature_degC,7.2,,,NA,19525
220,2018-07-24,18,,lake,waterTemperature_degC,7.4,,,NA,19524
220,2018-07-24,17,,lake,waterTemperature_degC,7.9,,,NA,19523
220,2018-07-24,16,,lake,waterTemperature_degC,8.8,,,NA,19522
220,2018-07-24,15,,lake,waterTemperature_degC,9.5,,,NA,19521
220,2018-07-24,14,,lake,waterTemperature_degC,10.5,,,NA,19520
220,2018-07-24,13,,lake,waterTemperature_degC,11.5,,,NA,19519
220,2018-07-24,12,,lake,waterTemperature_degC,12.5,,,NA,19518
220,2018-07-24,11,,lake,waterTemperature_degC,13.1,,,NA,19517
220,2018-07-24,10,,lake,waterTemperature_degC,14.2,,,NA,19516
220,2018-07-24,9,,lake,waterTemperature_degC,15.6,,,NA,19515
220,2018-07-24,8,,lake,waterTemperature_degC,17.2,,,NA,19514
220,2018-07-24,7,,lake,waterTemperature_degC,21.3,,,NA,19513
220,2018-07-24,6,,lake,waterTemperature_degC,23.1,,,NA,19512
220,2018-07-24,5,,lake,waterTemperature_degC,23.2,,,NA,19511
220,2018-07-24,4,,lake,waterTemperature_degC,23.4,,,NA,19510
220,2018-07-24,3,,lake,waterTemperature_degC,23.4,,,NA,19442
220,2018-07-24,2,,lake,waterTemperature_degC,23.4,,,NA,19441
220,2018-07-24,1,,lake,waterTemperature_degC,23.4,,,NA,19440
220,2018-07-24,0.5,,lake,waterTemperature_degC,23.3,,,NA,19439
210,2018-07-24,28,,lake,waterTemperature_degC,7.1,,,NA,19438
210,2018-07-24,27,,lake,waterTemperature_degC,7.1,,,NA,19437
210,2018-07-24,26,,lake,waterTemperature_degC,7.2,,,NA,19436
210,2018-07-24,25,,lake,waterTemperature_degC,7.3,,,NA,19435
210,2018-07-24,24,,lake,waterTemperature_degC,7.3,,,NA,19434
210,2018-07-24,23,,lake,waterTemperature_degC,7.4,,,NA,19433
210,2018-07-24,22,,lake,waterTemperature_degC,7.4,,,NA,19432
210,2018-07-24,21,,lake,waterTemperature_degC,7.5,,,NA,19431
210,2018-07-24,20,,lake,waterTemperature_degC,7.6,,,NA,19430
210,2018-07-24,19,,lake,waterTemperature_degC,7.8,,,NA,19429
210,2018-07-24,18,,lake,waterTemperature_degC,7.9,,,NA,19428
210,2018-07-24,17,,lake,waterTemperature_degC,8.1,,,NA,19427
210,2018-07-24,16,,lake,waterTemperature_degC,8.3,,,NA,19426
210,2018-07-24,15,,lake,waterTemperature_degC,8.7,,,NA,19425
210,2018-07-24,14,,lake,waterTemperature_degC,9,,,NA,19424
210,2018-07-24,13,,lake,waterTemperature_degC,9.6,,,NA,19423
210,2018-07-24,12,,lake,waterTemperature_degC,10.2,,,NA,19422
210,2018-07-24,11,,lake,waterTemperature_degC,11.3,,,NA,19421
210,2018-07-24,10,,lake,waterTemperature_degC,13.7,,,NA,19420
210,2018-07-24,9,,lake,waterTemperature_degC,15.2,,,NA,19419
210,2018-07-24,8,,lake,waterTemperature_degC,19.4,,,NA,19418
210,2018-07-24,7,,lake,waterTemperature_degC,22.2,,,NA,19417
210,2018-07-24,6,,lake,waterTemperature_degC,23.5,,,NA,19416
210,2018-07-24,5,,lake,waterTemperature_degC,23.5,,,NA,19415
210,2018-07-24,4,,lake,waterTemperature_degC,23.6,,,NA,19414
210,2018-07-24,3,,lake,waterTemperature_degC,23.5,,,NA,19413
210,2018-07-24,2,,lake,waterTemperature_degC,23.5,,,NA,19412
210,2018-07-24,1,,lake,waterTemperature_degC,23.5,,,NA,19411
210,2018-07-24,0.5,,lake,waterTemperature_degC,23.4,,,NA,19410
200,2018-07-24,19,,lake,waterTemperature_degC,8.3,,,NA,19409
200,2018-07-24,18,,lake,waterTemperature_degC,8.3,,,NA,19408
200,2018-07-24,17,,lake,waterTemperature_degC,8.4,,,NA,19407
200,2018-07-24,16,,lake,waterTemperature_degC,8.5,,,NA,19406
200,2018-07-24,15,,lake,waterTemperature_degC,8.6,,,NA,19405
200,2018-07-24,14,,lake,waterTemperature_degC,8.8,,,NA,19404
200,2018-07-24,13,,lake,waterTemperature_degC,9.1,,,NA,19403
200,2018-07-24,12,,lake,waterTemperature_degC,9.8,,,NA,19402
200,2018-07-24,11,,lake,waterTemperature_degC,11,,,NA,19401
200,2018-07-24,10,,lake,waterTemperature_degC,13.1,,,NA,19400
200,2018-07-24,9,,lake,waterTemperature_degC,15.2,,,NA,19399
200,2018-07-24,8,,lake,waterTemperature_degC,19,,,NA,19398
200,2018-07-24,7,,lake,waterTemperature_degC,23.6,,,NA,19397
200,2018-07-24,6,,lake,waterTemperature_degC,23.6,,,NA,19396
200,2018-07-24,5,,lake,waterTemperature_degC,23.6,,,NA,19395
200,2018-07-24,4,,lake,waterTemperature_degC,23.6,,,NA,19394
200,2018-07-24,3,,lake,waterTemperature_degC,23.6,,,NA,19393
200,2018-07-24,2,,lake,waterTemperature_degC,23.6,,,NA,19392
200,2018-07-24,1,,lake,waterTemperature_degC,23.6,,,NA,19391
200,2018-07-24,0.5,,lake,waterTemperature_degC,23.5,,,NA,19390
210,2018-06-18,2,,lake,waterTemperature_degC,20.2,,,NA,19315
210,2018-06-18,1,,lake,waterTemperature_degC,20.3,,,NA,19314
210,2018-06-18,0.5,,lake,waterTemperature_degC,20.6,,,NA,19313
200,2018-06-18,16,,lake,waterTemperature_degC,7.9,,,NA,19312
200,2018-06-18,15,,lake,waterTemperature_degC,8.1,,,NA,19311
200,2018-06-18,14,,lake,waterTemperature_degC,8.2,,,NA,19310
200,2018-06-18,13,,lake,waterTemperature_degC,8.5,,,NA,19309
200,2018-06-18,12,,lake,waterTemperature_degC,8.8,,,NA,19308
200,2018-06-18,11,,lake,waterTemperature_degC,9.1,,,NA,19307
200,2018-06-18,10,,lake,waterTemperature_degC,9.9,,,NA,19306
200,2018-06-18,9,,lake,waterTemperature_degC,11.8,,,NA,19305
200,2018-06-18,8,,lake,waterTemperature_degC,13.7,,,NA,19304
200,2018-06-18,7,,lake,waterTemperature_degC,18.3,,,NA,19303
200,2018-06-18,6,,lake,waterTemperature_degC,19.2,,,NA,19302
200,2018-06-18,5,,lake,waterTemperature_degC,19.6,,,NA,19301
200,2018-06-18,4,,lake,waterTemperature_degC,20.5,,,NA,19300
200,2018-06-18,3,,lake,waterTemperature_degC,20.6,,,NA,19299
200,2018-06-18,2,,lake,waterTemperature_degC,20.7,,,NA,19298
200,2018-06-18,1,,lake,waterTemperature_degC,20.8,,,NA,19297
200,2018-06-18,0.5,,lake,waterTemperature_degC,21.1,,,NA,19296
230,2018-06-18,21,,lake,waterTemperature_degC,8.5,,,NA,19389
230,2018-06-18,20,,lake,waterTemperature_degC,8.6,,,NA,19388
230,2018-06-18,19,,lake,waterTemperature_degC,8.6,,,NA,19387
230,2018-06-18,18,,lake,waterTemperature_degC,8.7,,,NA,19386
230,2018-06-18,17,,lake,waterTemperature_degC,8.8,,,NA,19385
230,2018-06-18,16,,lake,waterTemperature_degC,9,,,NA,19384
230,2018-06-18,15,,lake,waterTemperature_degC,9.2,,,NA,19383
230,2018-06-18,14,,lake,waterTemperature_degC,9.5,,,NA,19382
230,2018-06-18,13,,lake,waterTemperature_degC,10.1,,,NA,19381
230,2018-06-18,12,,lake,waterTemperature_degC,10.5,,,NA,19380
230,2018-06-18,11,,lake,waterTemperature_degC,10.8,,,NA,19379
230,2018-06-18,10,,lake,waterTemperature_degC,11,,,NA,19378
230,2018-06-18,9,,lake,waterTemperature_degC,11.5,,,NA,19377
230,2018-06-18,8,,lake,waterTemperature_degC,13.9,,,NA,19376
230,2018-06-18,7,,lake,waterTemperature_degC,17.7,,,NA,19375
230,2018-06-18,6,,lake,waterTemperature_degC,18.4,,,NA,19374
230,2018-06-18,5,,lake,waterTemperature_degC,19.3,,,NA,19373
230,2018-06-18,4,,lake,waterTemperature_degC,19.8,,,NA,19372
230,2018-06-18,3,,lake,waterTemperature_degC,20.2,,,NA,19371
230,2018-06-18,2,,lake,waterTemperature_degC,20.5,,,NA,19370
230,2018-06-18,1,,lake,waterTemperature_degC,21.1,,,NA,19369
230,2018-06-18,0.5,,lake,waterTemperature_degC,21.6,,,NA,19368
220,2018-06-18,23,,lake,waterTemperature_degC,6.5,,,NA,19367
220,2018-06-18,22,,lake,waterTemperature_degC,6.5,,,NA,19366
220,2018-06-18,21,,lake,waterTemperature_degC,6.6,,,NA,19365
220,2018-06-18,20,,lake,waterTemperature_degC,6.7,,,NA,19364
220,2018-06-18,19,,lake,waterTemperature_degC,6.9,,,NA,19363
220,2018-06-18,18,,lake,waterTemperature_degC,7.1,,,NA,19362
220,2018-06-18,17,,lake,waterTemperature_degC,7.5,,,NA,19361
220,2018-06-18,16,,lake,waterTemperature_degC,8.1,,,NA,19360
220,2018-06-18,15,,lake,waterTemperature_degC,8.6,,,NA,19359
220,2018-06-18,14,,lake,waterTemperature_degC,9.2,,,NA,19358
220,2018-06-18,13,,lake,waterTemperature_degC,9.9,,,NA,19357
220,2018-06-18,12,,lake,waterTemperature_degC,10.5,,,NA,19356
220,2018-06-18,11,,lake,waterTemperature_degC,11,,,NA,19355
220,2018-06-18,10,,lake,waterTemperature_degC,11.5,,,NA,19354
220,2018-06-18,9,,lake,waterTemperature_degC,12,,,NA,19353
220,2018-06-18,8,,lake,waterTemperature_degC,13.2,,,NA,19352
220,2018-06-18,7,,lake,waterTemperature_degC,15.2,,,NA,19351
220,2018-06-18,6,,lake,waterTemperature_degC,18.2,,,NA,19350
220,2018-06-18,5,,lake,waterTemperature_degC,18.9,,,NA,19349
220,2018-06-18,4,,lake,waterTemperature_degC,19.2,,,NA,19348
220,2018-06-18,3,,lake,waterTemperature_degC,20.5,,,NA,19347
220,2018-06-18,2,,lake,waterTemperature_degC,20.7,,,NA,19346
220,2018-06-18,1,,lake,waterTemperature_degC,21.1,,,NA,19345
220,2018-06-18,0.5,,lake,waterTemperature_degC,21.3,,,NA,19344
210,2018-06-18,30,,lake,waterTemperature_degC,6.8,,,NA,19343
210,2018-06-18,29,,lake,waterTemperature_degC,6.8,,,NA,19342
210,2018-06-18,28,,lake,waterTemperature_degC,6.8,,,NA,19341
210,2018-06-18,27,,lake,waterTemperature_degC,6.9,,,NA,19340
210,2018-06-18,26,,lake,waterTemperature_degC,6.9,,,NA,19339
210,2018-06-18,25,,lake,waterTemperature_degC,6.9,,,NA,19338
210,2018-06-18,24,,lake,waterTemperature_degC,7,,,NA,19337
210,2018-06-18,23,,lake,waterTemperature_degC,7,,,NA,19336
210,2018-06-18,22,,lake,waterTemperature_degC,7.1,,,NA,19335
210,2018-06-18,21,,lake,waterTemperature_degC,7.1,,,NA,19334
210,2018-06-18,20,,lake,waterTemperature_degC,7.1,,,NA,19333
210,2018-06-18,19,,lake,waterTemperature_degC,7.2,,,NA,19332
210,2018-06-18,18,,lake,waterTemperature_degC,7.2,,,NA,19331
