datetime,depth,observation,variable,site_id
2022-04-05T00:00:00Z,1,NA,temperature,sunp
2022-04-06T00:00:00Z,1,NA,temperature,sunp
2022-04-07T00:00:00Z,1,NA,temperature,sunp
2022-04-08T00:00:00Z,1,NA,temperature,sunp
2022-04-09T00:00:00Z,1,NA,temperature,sunp
2022-04-10T00:00:00Z,1,NA,temperature,sunp
2022-04-11T00:00:00Z,1,NA,temperature,sunp
2022-04-12T00:00:00Z,1,NA,temperature,sunp
2022-04-13T00:00:00Z,1,NA,temperature,sunp
2022-04-14T00:00:00Z,1,NA,temperature,sunp
2022-04-15T00:00:00Z,1,NA,temperature,sunp
2022-04-16T00:00:00Z,1,NA,temperature,sunp
2022-04-17T00:00:00Z,1,NA,temperature,sunp
2022-04-18T00:00:00Z,1,NA,temperature,sunp
2022-04-19T00:00:00Z,1,NA,temperature,sunp
2022-04-20T00:00:00Z,1,NA,temperature,sunp
2022-04-21T00:00:00Z,1,NA,temperature,sunp
2022-04-22T00:00:00Z,1,NA,temperature,sunp
2022-04-23T00:00:00Z,1,NA,temperature,sunp
2022-04-24T00:00:00Z,1,NA,temperature,sunp
2022-04-25T00:00:00Z,1,14.012229686746988,temperature,sunp
2022-04-26T00:00:00Z,1,7.5949048125,temperature,sunp
2022-04-27T00:00:00Z,1,6.7544444722222226,temperature,sunp
2022-04-28T00:00:00Z,1,6.424582291666667,temperature,sunp
2022-04-29T00:00:00Z,1,6.423533923611111,temperature,sunp
2022-04-30T00:00:00Z,1,6.638261104166666,temperature,sunp
2022-05-01T00:00:00Z,1,7.364567243055555,temperature,sunp
2022-05-02T00:00:00Z,1,7.5690771805555555,temperature,sunp
2022-05-03T00:00:00Z,1,7.638925493055556,temperature,sunp
2022-05-04T00:00:00Z,1,7.728774576388889,temperature,sunp
2022-05-05T00:00:00Z,1,8.070438381944445,temperature,sunp
2022-05-06T00:00:00Z,1,8.337658180555556,temperature,sunp
2022-05-07T00:00:00Z,1,8.35022525,temperature,sunp
2022-05-08T00:00:00Z,1,8.259074736111112,temperature,sunp
2022-05-09T00:00:00Z,1,8.4822921875,temperature,sunp
2022-05-10T00:00:00Z,1,8.978575597222223,temperature,sunp
2022-05-11T00:00:00Z,1,10.045250041666666,temperature,sunp
2022-05-12T00:00:00Z,1,11.393677430555556,temperature,sunp
2022-05-13T00:00:00Z,1,12.645638541666669,temperature,sunp
2022-05-14T00:00:00Z,1,14.363782083333334,temperature,sunp
2022-05-15T00:00:00Z,1,15.94699347222222,temperature,sunp
2022-05-16T00:00:00Z,1,16.594022916666667,temperature,sunp
2022-05-17T00:00:00Z,1,14.875641319444444,temperature,sunp
2022-05-18T00:00:00Z,1,14.680311180555556,temperature,sunp
2022-05-19T00:00:00Z,1,13.869359652777778,temperature,sunp
2022-05-20T00:00:00Z,1,14.025592291666667,temperature,sunp
2022-05-21T00:00:00Z,1,14.851471041666668,temperature,sunp
2022-05-22T00:00:00Z,1,15.988790208333333,temperature,sunp
2022-05-23T00:00:00Z,1,15.883100069444444,temperature,sunp
2022-05-24T00:00:00Z,1,15.805796041666667,temperature,sunp
2022-05-25T00:00:00Z,1,16.432148680555557,temperature,sunp
2022-05-26T00:00:00Z,1,16.368518680555557,temperature,sunp
2022-05-27T00:00:00Z,1,16.678859513888888,temperature,sunp
2022-05-28T00:00:00Z,1,17.317005138888888,temperature,sunp
2022-05-29T00:00:00Z,1,17.934185347222222,temperature,sunp
2022-05-30T00:00:00Z,1,18.34237277777778,temperature,sunp
2022-05-31T00:00:00Z,1,19.187487916666665,temperature,sunp
2022-06-01T00:00:00Z,1,18.773151180555555,temperature,sunp
2022-06-02T00:00:00Z,1,18.589725138888888,temperature,sunp
2022-06-03T00:00:00Z,1,18.528764791666667,temperature,sunp
2022-06-04T00:00:00Z,1,18.75501576388889,temperature,sunp
2022-06-05T00:00:00Z,1,18.52101701388889,temperature,sunp
2022-06-06T00:00:00Z,1,19.085425833333336,temperature,sunp
2022-06-07T00:00:00Z,1,19.239883333333335,temperature,sunp
2022-06-08T00:00:00Z,1,19.17760819444445,temperature,sunp
2022-06-09T00:00:00Z,1,18.992853055555557,temperature,sunp
2022-06-10T00:00:00Z,1,18.719959375,temperature,sunp
2022-06-11T00:00:00Z,1,18.82250277777778,temperature,sunp
2022-06-12T00:00:00Z,1,19.084299027777774,temperature,sunp
2022-06-13T00:00:00Z,1,19.59996548611111,temperature,sunp
2022-06-14T00:00:00Z,1,19.827828888888888,temperature,sunp
2022-06-15T00:00:00Z,1,20.363476458333334,temperature,sunp
2022-06-16T00:00:00Z,1,20.27239326388889,temperature,sunp
2022-06-17T00:00:00Z,1,20.31664152777778,temperature,sunp
2022-06-18T00:00:00Z,1,19.59009548611111,temperature,sunp
2022-06-19T00:00:00Z,1,18.48168451388889,temperature,sunp
2022-06-20T00:00:00Z,1,18.292391458333334,temperature,sunp
2022-06-21T00:00:00Z,1,18.548195347222222,temperature,sunp
2022-06-22T00:00:00Z,1,18.378098541666667,temperature,sunp
2022-06-23T00:00:00Z,1,18.381656944444444,temperature,sunp
2022-06-24T00:00:00Z,1,19.02935652777778,temperature,sunp
2022-06-25T00:00:00Z,1,20.090185208333335,temperature,sunp
2022-06-26T00:00:00Z,1,21.14490423611111,temperature,sunp
2022-06-27T00:00:00Z,1,20.896284652777776,temperature,sunp
2022-06-28T00:00:00Z,1,21.456483194444445,temperature,sunp
2022-06-29T00:00:00Z,1,21.645134583333338,temperature,sunp
2022-06-30T00:00:00Z,1,21.60277888888889,temperature,sunp
2022-07-01T00:00:00Z,1,21.910426319444444,temperature,sunp
2022-07-02T00:00:00Z,1,22.230391805555556,temperature,sunp
2022-07-03T00:00:00Z,1,22.34219513888889,temperature,sunp
2022-07-04T00:00:00Z,1,22.256878125,temperature,sunp
2022-07-05T00:00:00Z,1,22.082338958333334,temperature,sunp
2022-07-06T00:00:00Z,1,21.881014791666665,temperature,sunp
2022-07-07T00:00:00Z,1,22.041139166666667,temperature,sunp
2022-07-08T00:00:00Z,1,22.149443333333338,temperature,sunp
2022-07-09T00:00:00Z,1,22.430971666666668,temperature,sunp
2022-07-10T00:00:00Z,1,22.564802916666668,temperature,sunp
2022-07-11T00:00:00Z,1,22.680566458333335,temperature,sunp
2022-07-12T00:00:00Z,1,22.5223525,temperature,sunp
2022-07-13T00:00:00Z,1,23.11612743055555,temperature,sunp
2022-07-14T00:00:00Z,1,23.29077840277778,temperature,sunp
